sheet	context	row_1based	term	excerpt
Supplementary Data 2	human	775	Naive B	1.30289237389702e-150 | 0.484397034046376 | 0.281 | 0.062 | 3.14348843050135e-146 | Naive B | HLA-DOA
Supplementary Data 2	human	776	Naive B	1.52844632578883e-149 | 0.648524119949618 | 0.775 | 0.523 | 3.68768245023071e-145 | Naive B | ISG20
Supplementary Data 2	human	777	Naive B	2.33111881747173e-148 | 0.572938009695876 | 0.491 | 0.223 | 5.62429037091404e-144 | Naive B | DRAM2
Supplementary Data 2	human	778	Naive B	2.78067806579764e-148 | 0.431889131505609 | 0.214 | 0.02 | 6.70894196934996e-144 | Naive B | E2F5
Supplementary Data 2	human	779	Naive B	7.02831708366395e-148 | 0.741795908374236 | 0.93 | 0.622 | 1.6957220627756e-143 | Naive B | KLF2
Supplementary Data 2	human	780	Naive B	1.21130488614217e-146 | 0.404625146739723 | 0.131 | 0.002 | 2.92251529879522e-142 | Naive B | CNTNAP2
Supplementary Data 2	human	781	Naive B	2.12049125901926e-144 | 0.662321820249828 | 0.73 | 0.422 | 5.11610926063578e-140 | Naive B | RIPOR2
Supplementary Data 2	human	782	Naive B	7.86816183432471e-142 | 0.557193370435844 | 0.328 | 0.099 | 1.89835140576752e-137 | Naive B | KDM4B
Supplementary Data 2	human	783	Naive B	1.25350302170026e-141 | 0.401602280868081 | 0.999 | 0.995 | 3.02432674045621e-137 | Naive B | RPL21
Supplementary Data 2	human	784	Naive B	1.99863101632258e-140 | 0.459266386589395 | 0.227 | 0.022 | 4.82209705308148e-136 | Naive B | COBLL1
Supplementary Data 2	human	785	Naive B	2.25841714300206e-140 | 0.587808297298389 | 0.377 | 0.129 | 5.44888304092107e-136 | Naive B | TMEM154
Supplementary Data 2	human	786	Naive B	1.45214943271969e-139 | 0.595325936813288 | 0.694 | 0.447 | 3.50360093632281e-135 | Naive B | SMAP2
Supplementary Data 2	human	787	Naive B	7.18988318066825e-138 | 0.542336050199245 | 0.33 | 0.108 | 1.73470311499983e-133 | Naive B | IFT57
Supplementary Data 2	human	788	Naive B	2.34457807801899e-135 | 0.546364895561377 | 0.409 | 0.145 | 5.65676352883642e-131 | Naive B | TSPAN3
Supplementary Data 2	human	789	Naive B	2.7219377570794e-135 | 0.495898410430198 | 0.284 | 0.067 | 6.56721922650546e-131 | Naive B | TAPT1
Supplementary Data 2	human	790	Naive B	1.09342029974778e-133 | 0.607242261340091 | 0.594 | 0.371 | 2.63809515720146e-129 | Naive B | PRKCB
Supplementary Data 2	human	791	Naive B	2.29306347316204e-133 | 0.630809940786085 | 0.427 | 0.131 | 5.53247424169804e-129 | Naive B | MTSS1
Supplementary Data 2	human	792	Naive B	7.28785473277934e-132 | 0.473864283943794 | 0.99 | 0.948 | 1.75834071137767e-127 | Naive B | RPLP0
Supplementary Data 2	human	793	Naive B	9.41165075536847e-132 | 0.989481015557368 | 0.475 | 0.168 | 2.27074897774775e-127 | Naive B | CD83
Supplementary Data 2	human	794	Naive B	3.65334507572958e-131 | 0.427856824525733 | 0.998 | 0.982 | 8.81442566421276e-127 | Naive B | RPS10
Supplementary Data 2	human	795	Naive B	1.40425570512404e-127 | 0.541479753049348 | 0.369 | 0.116 | 3.38804773975276e-123 | Naive B | FGD2
Supplementary Data 2	human	796	Naive B	6.5184334655865e-125 | 0.565952571140536 | 0.395 | 0.12 | 1.57270244224205e-120 | Naive B | LY86
Supplementary Data 2	human	797	Naive B	8.83450990750448e-124 | 0.431972656404541 | 0.995 | 0.978 | 2.13150220538361e-119 | Naive B | RPSA
Supplementary Data 2	human	798	Naive B	9.11940481000466e-123 | 0.450370526118922 | 0.851 | 0.721 | 2.20023879850983e-118 | Naive B | ATP6V1G1
Supplementary Data 2	human	799	Naive B	1.83089164412582e-122 | 0.6090105923777 | 0.239 | 0.032 | 4.41739226978235e-118 | Naive B | PPP1R14A
Supplementary Data 2	human	800	Naive B	2.44466002349697e-120 | 0.498052101015541 | 0.176 | 0.027 | 5.89823123869115e-116 | Naive B | CCDC191
Supplementary Data 2	human	801	Naive B	2.68344855272534e-118 | 0.456501423664849 | 0.343 | 0.07 | 6.47435632316042e-114 | Naive B | FCGR2B
Supplementary Data 2	human	802	Naive B	7.33458900204156e-117 | 0.501245886893293 | 0.326 | 0.083 | 1.76961628852257e-112 | Naive B | ADAM19
Supplementary Data 2	human	803	Naive B	1.14319522651795e-115 | 0.428223460178574 | 0.984 | 0.955 | 2.75818712301987e-111 | Naive B | EEF1B2
Supplementary Data 2	human	804	Naive B	1.77661137216866e-115 | 0.551000407322827 | 0.564 | 0.339 | 4.28643025763132e-111 | Naive B | TRIM38
Supplementary Data 2	human	805	Naive B	3.82456385864193e-115 | 0.460547146152237 | 0.907 | 0.801 | 9.22752522174538e-111 | Naive B | NOP53
Supplementary Data 2	human	806	Naive B	2.2691292093754e-114 | 0.412562725116372 | 0.994 | 0.968 | 5.47472804346002e-110 | Naive B | RPS21
Supplementary Data 2	human	807	Naive B	5.77249423571452e-113 | 0.496731323399502 | 0.362 | 0.124 | 1.39272968425084e-108 | Naive B | SPINT2
Supplementary Data 2	human	808	Naive B	2.13727981960669e-112 | 0.581651378531096 | 0.535 | 0.264 | 5.15661502076506e-108 | Naive B | PPM1K
Supplementary Data 2	human	809	Naive B	2.63294173218449e-111 | 0.520521909826543 | 0.484 | 0.266 | 6.35249851724153e-107 | Naive B | MBD4
Supplementary Data 2	human	810	Naive B	1.15665066142346e-109 | 0.502335131631628 | 0.574 | 0.37 | 2.79065105081638e-105 | Naive B | RCSD1
Supplementary Data 2	human	811	Naive B	1.87324995783463e-109 | 0.465514820478141 | 0.999 | 0.96 | 4.51959017326761e-105 | Naive B | BTG1
Supplementary Data 2	human	812	Naive B	4.23459588299067e-109 | 0.521616325179977 | 0.395 | 0.133 | 1.02168094868916e-104 | Naive B | IFNGR2
Supplementary Data 2	human	813	Naive B	9.49027179810815e-108 | 0.53101513238081 | 0.64 | 0.434 | 2.28971787672955e-103 | Naive B | MDM4
Supplementary Data 2	human	814	Naive B	5.43353564426306e-105 | 0.502634201967608 | 0.378 | 0.16 | 1.31094914489135e-100 | Naive B | CAMK2D
Supplementary Data 2	human	815	Naive B	1.27174324231692e-104 | 0.405739120355589 | 0.207 | 0.031 | 3.06833492073802e-100 | Naive B | PAWR
Supplementary Data 2	human	816	Naive B	1.7326913443217e-104 | 0.498916267116144 | 0.398 | 0.109 | 4.18046440644496e-100 | Naive B | BASP1
Supplementary Data 2	human	817	Naive B	6.97386360684692e-104 | 0.506614768152083 | 0.498 | 0.249 | 1.68258407242396e-99 | Naive B | NCOA3
Supplementary Data 2	human	818	Naive B	2.85095029947148e-102 | 0.47823934345362 | 0.392 | 0.166 | 6.87848778753485e-98 | Naive B | GGA2
Supplementary Data 2	human	819	FCRL3	6.58723764229408e-102 | 0.601783493206356 | 0.327 | 0.1 | 1.58930282595629e-97 | Naive B | FCRL3
Supplementary Data 2	human	819	Naive B	6.58723764229408e-102 | 0.601783493206356 | 0.327 | 0.1 | 1.58930282595629e-97 | Naive B | FCRL3
Supplementary Data 2	human	820	Naive B	2.02081647388682e-99 | 0.445537849486951 | 0.485 | 0.306 | 4.87562390654673e-95 | Naive B | BLOC1S2
Supplementary Data 2	human	821	Naive B	9.03441812206172e-99 | 0.470671080413367 | 0.418 | 0.239 | 2.17973406030983e-94 | Naive B | SYNGR2
Supplementary Data 2	human	822	Naive B	4.09887603674042e-97 | 0.454357494244015 | 0.311 | 0.115 | 9.88935821384362e-93 | Naive B | FCHSD2
Supplementary Data 2	human	823	Naive B	6.45172561825249e-97 | 0.467185005720534 | 0.752 | 0.532 | 1.55660783991578e-92 | Naive B | SNX3
Supplementary Data 2	human	824	Naive B	1.85949005972278e-96 | 0.47993091911555 | 0.474 | 0.168 | 4.48639166709316e-92 | Naive B | PDLIM1
Supplementary Data 2	human	825	Naive B	2.66155799530636e-96 | 0.452390798807126 | 0.391 | 0.187 | 6.42154097527566e-92 | Naive B | UVRAG
Supplementary Data 2	human	826	Naive B	1.54864641062466e-95 | 0.46958036847474 | 0.568 | 0.385 | 3.73641919491412e-91 | Naive B | PARP1
Supplementary Data 2	human	827	Naive B	2.14003699735211e-95 | 0.484684567172909 | 0.45 | 0.239 | 5.16326726351144e-91 | Naive B | EBLN3P
Supplementary Data 2	human	828	Naive B	7.3900138023828e-94 | 0.482590905041713 | 0.665 | 0.479 | 1.7829886301009e-89 | Naive B | SP110
Supplementary Data 2	human	829	Naive B	5.51602323130541e-93 | 0.428277995518548 | 0.277 | 0.099 | 1.33085092501706e-88 | Naive B | GUCD1
Supplementary Data 2	human	830	Naive B	6.64271974135152e-93 | 0.451893281481611 | 0.881 | 0.759 | 1.60268899199588e-88 | Naive B | PNISR
Supplementary Data 2	human	831	Naive B	1.36136409844784e-92 | 0.456276367278203 | 0.695 | 0.532 | 3.28456316032509e-88 | Naive B | SP100
Supplementary Data 2	human	832	Naive B	1.73355975048263e-92 | 0.49983125049702 | 0.201 | 0.043 | 4.18255960998945e-88 | Naive B | NEIL1
Supplementary Data 2	human	833	Naive B	6.46700708934558e-91 | 0.498358835500291 | 0.631 | 0.45 | 1.56029480044641e-86 | Naive B | EZR
Supplementary Data 2	human	834	Naive B	1.33454283980266e-88 | 0.556962635234204 | 0.331 | 0.137 | 3.21985150959188e-84 | Naive B | GPR18
Supplementary Data 2	human	835	Naive B	4.03292955294271e-85 | 0.475424237055369 | 0.24 | 0.052 | 9.73024913238488e-81 | Naive B | PLD4
Supplementary Data 2	human	836	Naive B	9.93268528525789e-85 | 0.509124718112243 | 0.422 | 0.156 | 2.39645897877417e-80 | Naive B | CALHM6
Supplementary Data 2	human	837	Naive B	1.5011796816634e-83 | 0.478873785307174 | 0.416 | 0.204 | 3.62189621794928e-79 | Naive B | KIAA0040
Supplementary Data 2	human	838	Naive B	1.54747890756069e-83 | 0.445765224213149 | 0.282 | 0.137 | 3.73360236027167e-79 | Naive B | LRMP
Supplementary Data 2	human	839	Naive B	9.96737227612025e-83 | 0.448739168684473 | 0.33 | 0.149 | 2.40482790905953e-78 | Naive B | SYK
Supplementary Data 2	human	840	Naive B	1.09298758996178e-81 | 0.43688384462146 | 0.4 | 0.214 | 2.63705115830078e-77 | Naive B | WASHC4
Supplementary Data 2	human	841	Naive B	8.57826998295118e-81 | 0.447278690648692 | 0.356 | 0.124 | 2.06967919878663e-76 | Naive B | P2RY10
Supplementary Data 2	human	842	Naive B	1.07561094787757e-79 | 0.433383105214724 | 0.657 | 0.484 | 2.59512653394421e-75 | Naive B | NSD3
Supplementary Data 2	human	843	Naive B	1.96067261989272e-78 | 0.423828990084478 | 0.392 | 0.191 | 4.73051483001518e-74 | Naive B | MAP3K1
Supplementary Data 2	human	844	Naive B	4.39252444680794e-78 | 0.479760721451878 | 0.45 | 0.2 | 1.05978437328135e-73 | Naive B | LAT2
Supplementary Data 2	human	845	Naive B	9.2471233531926e-78 | 0.427202452421814 | 0.323 | 0.125 | 2.23105345142478e-73 | Naive B | TMEM156
Supplementary Data 2	human	846	Naive B	1.03210677648628e-77 | 0.481693465296843 | 0.761 | 0.548 | 2.49016401962845e-73 | Naive B | REL
Supplementary Data 2	human	847	Naive B	2.30909521275721e-77 | 0.443763495197371 | 0.297 | 0.117 | 5.57115401981931e-73 | Naive B | SMC6
Supplementary Data 2	human	848	Naive B	2.72018687273284e-74 | 0.438693521743921 | 0.334 | 0.151 | 6.56299486784252e-70 | Naive B | SEL1L3
Supplementary Data 2	human	849	Naive B	4.10104034904698e-74 | 0.41466235263242 | 0.426 | 0.247 | 9.89458005014564e-70 | Naive B | APPL1
Supplementary Data 2	human	850	Naive B	3.27321285620074e-73 | 0.415437631638592 | 0.522 | 0.353 | 7.89728065815554e-69 | Naive B | CDC40
Supplementary Data 2	human	851	Naive B	2.83362718049182e-72 | 0.459049916803149 | 0.659 | 0.476 | 6.83669229837261e-68 | Naive B | PTPN6
Supplementary Data 2	human	852	Naive B	4.57497874483585e-72 | 0.413813438548424 | 0.343 | 0.174 | 1.10380512176655e-67 | Naive B | SCPEP1
Supplementary Data 2	human	853	Naive B	9.0939303938998e-72 | 0.44370709759428 | 0.438 | 0.227 | 2.1940925861362e-67 | Naive B | SP140
Supplementary Data 2	human	854	Naive B	5.43248236796352e-69 | 0.536908956204457 | 0.36 | 0.159 | 1.31069502091856e-64 | Naive B | AC025164.1
Supplementary Data 2	human	855	Naive B	1.02637842741907e-68 | 0.467818240201879 | 0.49 | 0.234 | 2.47634323183399e-64 | Naive B | LYN
Supplementary Data 2	human	856	Naive B	2.8805404943101e-68 | 0.506837783585247 | 0.415 | 0.234 | 6.94988005062199e-64 | Naive B | GABPB1-AS1
Supplementary Data 2	human	857	Naive B	5.99313460721888e-68 | 0.447449128920243 | 0.52 | 0.317 | 1.4459635866837e-63 | Naive B | SH3BP5
Supplementary Data 2	human	858	Naive B	1.01445786499393e-67 | 0.401613853964254 | 0.242 | 0.064 | 2.44758249087086e-63 | Naive B | CCR6
Supplementary Data 2	human	859	Naive B	2.58119138871079e-66 | 0.425325621459626 | 0.5 | 0.349 | 6.22764046354253e-62 | Naive B | PARP14
Supplementary Data 2	human	860	Naive B	7.87070838155438e-64 | 0.444549891744211 | 0.698 | 0.517 | 1.89896581121763e-59 | Naive B | UCP2
Supplementary Data 2	human	861	Naive B	4.45674256156165e-62 | 0.403071235335582 | 0.472 | 0.294 | 1.07527827782798e-57 | Naive B | PRDM2
Supplementary Data 2	human	862	Naive B	3.54054784483959e-53 | 0.41849547822801 | 0.22 | 0.092 | 8.54227978524449e-49 | Naive B | MYC
Supplementary Data 2	human	863	Naive B	1.36719247739281e-51 | 0.430355422113813 | 0.416 | 0.242 | 3.29862529020564e-47 | Naive B | MARCKSL1
Supplementary Data 2	human	864	Naive B	1.52532237406644e-29 | 0.429528706287928 | 0.288 | 0.154 | 3.6801452919101e-25 | Naive B | GPR183
Supplementary Data 2	human	865	Memory B	0 | 2.51795459670325 | 0.992 | 0.033 | 0 | Memory B | CD79A
Supplementary Data 2	human	866	Memory B	0 | 2.47337186552333 | 0.99 | 0.061 | 0 | Memory B | MS4A1
Supplementary Data 2	human	867	Memory B	0 | 1.94802696947271 | 0.958 | 0.037 | 0 | Memory B | BANK1
Supplementary Data 2	human	867	NK	0 | 1.94802696947271 | 0.958 | 0.037 | 0 | Memory B | BANK1
Supplementary Data 2	human	868	Memory B	0 | 1.68700956195301 | 0.944 | 0.143 | 0 | Memory B | CD79B
Supplementary Data 2	human	869	Memory B	0 | 1.59930828867126 | 0.876 | 0.041 | 0 | Memory B | RALGPS2
Supplementary Data 2	human	870	Memory B	0 | 1.43529067552158 | 0.85 | 0.027 | 0 | Memory B | TNFRSF13C
Supplementary Data 2	human	871	Memory B	0 | 1.40808857996352 | 0.784 | 0.386 | 0 | Memory B | IGKC
Supplementary Data 2	human	872	Memory B	0 | 1.38727397390942 | 1 | 0.543 | 0 | Memory B | HLA-DRA
Supplementary Data 2	human	873	Memory B	0 | 1.36480030426152 | 1 | 0.808 | 0 | Memory B | CD74
Supplementary Data 2	human	874	Memory B	0 | 1.34711927612593 | 0.998 | 0.802 | 0 | Memory B | CD37
Supplementary Data 2	human	875	Memory B	0 | 1.21476634496229 | 0.692 | 0.019 | 0 | Memory B | LINC00926
Supplementary Data 2	human	876	Memory B	0 | 1.16420538167443 | 0.624 | 0.011 | 0 | Memory B | CD24
Supplementary Data 2	human	877	Memory B	0 | 1.09962475158905 | 0.656 | 0.025 | 0 | Memory B | SPIB
Supplementary Data 2	human	878	Memory B	0 | 1.07800020108226 | 0.673 | 0.014 | 0 | Memory B | BLK
Supplementary Data 2	human	879	Memory B	0 | 1.06525701413831 | 0.694 | 0.063 | 0 | Memory B | BCL11A
Supplementary Data 2	human	880	Memory B	0 | 1.00461122033101 | 0.463 | 0.013 | 0 | Memory B | VPREB3
Supplementary Data 2	human	881	Memory B	0 | 0.997423939163729 | 0.592 | 0.017 | 0 | Memory B | CD22
Supplementary Data 2	human	882	Memory B	0 | 0.983314650761746 | 0.592 | 0.005 | 0 | Memory B | TNFRSF13B
Supplementary Data 2	human	883	Memory B	0 | 0.966221256479696 | 0.571 | 0.011 | 0 | Memory B | FCRLA
Supplementary Data 2	human	884	Memory B	0 | 0.935137104824516 | 0.526 | 0.009 | 0 | Memory B | FCRL2
Supplementary Data 2	human	885	Memory B	0 | 0.913578457589146 | 0.571 | 0.037 | 0 | Memory B | AIM2
Supplementary Data 2	human	886	Memory B	0 | 0.913464131276964 | 0.574 | 0.032 | 0 | Memory B | ARHGAP24
Supplementary Data 2	human	887	Memory B	0 | 0.889415624116736 | 0.598 | 0.044 | 0 | Memory B | GNG7
Supplementary Data 2	human	888	Memory B	0 | 0.797261454584883 | 0.411 | 0.007 | 0 | Memory B | SSPN
Supplementary Data 2	human	889	Memory B	0 | 0.793856918458314 | 0.526 | 0.029 | 0 | Memory B | TLR10
Supplementary Data 2	human	890	Memory B	0 | 0.781341695027292 | 0.495 | 0.009 | 0 | Memory B | POU2AF1
Supplementary Data 2	human	891	Memory B	0 | 0.714822800020313 | 0.439 | 0.01 | 0 | Memory B | LINC02397
Supplementary Data 2	human	892	Memory B	0 | 0.670683690898034 | 0.458 | 0.009 | 0 | Memory B | PAX5
Supplementary Data 2	human	893	Memory B	1.48219693752374e-323 | 0.747235404448274 | 0.494 | 0.02 | 3.57609655116353e-319 | Memory B | COBLL1
Supplementary Data 2	human	894	Memory B	2.060253743158e-321 | 0.849895788506798 | 0.313 | 0.002 | 4.9707742061173e-317 | Memory B | LINC01781
Supplementary Data 2	human	895	Memory B	9.78050870310394e-318 | 0.75075481325621 | 1 | 0.987 | 2.35974333479789e-313 | Memory B | RPS11
Supplementary Data 2	human	896	Memory B	7.06045454854817e-316 | 1.16817354249734 | 0.981 | 0.34 | 1.70347586892822e-311 | Memory B | HLA-DQA1
Supplementary Data 2	human	897	Memory B	5.3906203467265e-310 | 0.731880510730915 | 0.479 | 0.02 | 1.3005949710547e-305 | Memory B | OSBPL10
Supplementary Data 2	human	898	Memory B	0 | 1.06541761927059 | 0.761 | 0.134 | 1.26201212080113e-304 | Memory B | 2024-03-01 00:00:00
Supplementary Data 2	human	899	Memory B	1.45250942214546e-307 | 0.738480961504909 | 0.461 | 0.018 | 3.50446948281036e-303 | Memory B | FAM129C
Supplementary Data 2	human	900	Memory B	8.41089756668182e-303 | 0.670300049348255 | 0.402 | 0.009 | 2.02929725591332e-298 | Memory B | CD19
Supplementary Data 2	human	901	Memory B	1.92041560844322e-297 | 0.839005096242946 | 0.374 | 0.008 | 4.63338673849095e-293 | Memory B | LINC01857
Supplementary Data 2	human	902	Memory B	1.96924989750628e-297 | 0.701802154153431 | 1 | 0.995 | 4.7512092277134e-293 | Memory B | RPS8
Supplementary Data 2	human	903	Memory B	9.7843755549794e-289 | 1.08991070382563 | 0.74 | 0.118 | 2.36067629014988e-284 | Memory B | TCF4
Supplementary Data 2	human	904	Memory B	5.3422091228391e-282 | 0.906970077112319 | 0.671 | 0.104 | 1.28891479506739e-277 | Memory B | SWAP70
Supplementary Data 2	human	905	Memory B	2.95740980600515e-279 | 0.744349271452148 | 0.505 | 0.032 | 7.13534263894863e-275 | Memory B | HLA-DOB
Supplementary Data 2	human	906	Memory B	4.83626706496592e-276 | 1.06842435873895 | 0.984 | 0.428 | 1.16684615476433e-271 | Memory B | HLA-DQB1
Supplementary Data 2	human	907	Memory B	9.79375813744197e-275 | 0.687943300758542 | 0.395 | 0.013 | 2.36294002582062e-270 | Memory B | CPNE5
Supplementary Data 2	human	908	Memory B	2.7346672263038e-271 | 1.09528335855732 | 0.84 | 0.233 | 6.59793161690318e-267 | Memory B | POU2F2
Supplementary Data 2	human	909	Memory B	9.89056258844087e-261 | 0.533929744719941 | 0.374 | 0.011 | 2.38629603571313e-256 | Memory B | PNOC
Supplementary Data 2	human	910	Memory B	2.76236909479455e-259 | 0.614476285983811 | 0.998 | 0.997 | 6.66476791501081e-255 | Memory B | RPS23
Supplementary Data 2	human	911	Memory B	2.98185920698973e-258 | 0.912407767084336 | 0.995 | 0.728 | 7.19433170870411e-254 | Memory B | HLA-DPB1
Supplementary Data 2	human	912	Memory B	4.71642971168496e-254 | 0.520527468209911 | 0.356 | 0.012 | 1.13793299653823e-249 | Memory B | FCRL1
Supplementary Data 2	human	913	Memory B	3.54017462867965e-253 | 0.815944230841509 | 0.361 | 0.011 | 8.54137932661539e-249 | Memory B | FAM30A
Supplementary Data 2	human	914	Memory B	8.5566575464124e-249 | 0.607439097608202 | 0.453 | 0.03 | 2.06446476622292e-244 | Memory B | BLNK
Supplementary Data 2	human	914	NK	8.5566575464124e-249 | 0.607439097608202 | 0.453 | 0.03 | 2.06446476622292e-244 | Memory B | BLNK
Supplementary Data 2	human	915	Memory B	1.31748762222525e-241 | 0.807683062102154 | 0.502 | 0.052 | 3.17870238614287e-237 | Memory B | ADAM28
Supplementary Data 2	human	916	Memory B	1.15802862946702e-239 | 0.817851542283734 | 0.561 | 0.071 | 2.79397567431507e-235 | Memory B | GAPT
Supplementary Data 2	human	917	Memory B	5.63866363390289e-238 | 0.866543503596296 | 0.334 | 0.009 | 1.36044037495175e-233 | Memory B | FCRL5
Supplementary Data 2	human	918	Memory B	2.02914411029874e-234 | 0.617104571947375 | 1 | 0.996 | 4.89571599491778e-230 | Memory B | RPL13A
Supplementary Data 2	human	919	Memory B	1.05659164645996e-231 | 0.724274604565775 | 0.534 | 0.065 | 2.54923866541394e-227 | Memory B | CLECL1
Supplementary Data 2	human	920	Memory B	2.03708228594166e-228 | 0.616791115791642 | 0.444 | 0.031 | 4.91486843129144e-224 | Memory B | PKIG
Supplementary Data 2	human	921	Memory B	5.13646834893118e-227 | 0.407317531500743 | 0.227 | 0.001 | 1.23927571854663e-222 | Memory B | SHISA8
Supplementary Data 2	human	922	Memory B	2.33218815265807e-226 | 0.732867053929517 | 0.574 | 0.079 | 5.62687035591811e-222 | Memory B | CD40
Supplementary Data 2	human	923	Memory B	4.2952665315594e-225 | 0.787535407711728 | 0.998 | 0.708 | 1.03631895606934e-220 | Memory B | HLA-DPA1
Supplementary Data 2	human	924	Memory B	6.65860554789925e-224 | 1.04911023210162 | 0.421 | 0.162 | 1.60652176054165e-219 | Memory B | IGLC2
Supplementary Data 2	human	925	Memory B	5.05156808374513e-223 | 0.902746835006077 | 0.74 | 0.166 | 1.21879183156519e-218 | Memory B | MEF2C
Supplementary Data 2	human	926	Memory B	1.25674938662829e-220 | 0.878545748269792 | 0.632 | 0.149 | 3.03215924511808e-216 | Memory B | DAPP1
Supplementary Data 2	human	927	Memory B	7.58464382168461e-220 | 0.877252024623286 | 0.687 | 0.151 | 1.82994701485784e-215 | Memory B | CCDC50
Supplementary Data 2	human	928	Memory B	1.00628266753773e-219 | 1.16794338755613 | 0.927 | 0.482 | 2.42785819196828e-215 | Memory B | LTB
Supplementary Data 2	human	929	Memory B	4.36269146824988e-214 | 0.525104990917842 | 0.316 | 0.01 | 1.05258657054465e-209 | Memory B | EBF1
Supplementary Data 2	human	930	Memory B	5.4031711148311e-214 | 0.538365172804983 | 0.998 | 0.997 | 1.3036230948753e-209 | Memory B | RPL11
